"","vector","type","label","units","parent_vector","aggregation","details"
"603","v_CA16_629","Total","Ottawa (Odawa)","Number","v_CA16_617","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Algonquian languages; Ojibway-Potawatomi languages; Ottawa (Odawa)"
"604","v_CA16_630","Male","Ottawa (Odawa)","Number","v_CA16_618","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Algonquian languages; Ojibway-Potawatomi languages; Ottawa (Odawa)"
"605","v_CA16_631","Female","Ottawa (Odawa)","Number","v_CA16_619","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Algonquian languages; Ojibway-Potawatomi languages; Ottawa (Odawa)"
"606","v_CA16_632","Total","Algonquian languages, n.i.e.","Number","v_CA16_569","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Algonquian languages; Algonquian languages, n.i.e."
"607","v_CA16_633","Male","Algonquian languages, n.i.e.","Number","v_CA16_570","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Algonquian languages; Algonquian languages, n.i.e."
"608","v_CA16_634","Female","Algonquian languages, n.i.e.","Number","v_CA16_571","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Algonquian languages; Algonquian languages, n.i.e."
"609","v_CA16_635","Total","Athabaskan languages","Number","v_CA16_566","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages"
"610","v_CA16_636","Male","Athabaskan languages","Number","v_CA16_567","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages"
"611","v_CA16_637","Female","Athabaskan languages","Number","v_CA16_568","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages"
"612","v_CA16_638","Total","Northern Athabaskan languages","Number","v_CA16_635","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages"
"613","v_CA16_639","Male","Northern Athabaskan languages","Number","v_CA16_636","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages"
"614","v_CA16_640","Female","Northern Athabaskan languages","Number","v_CA16_637","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages"
"615","v_CA16_641","Total","Babine (Wetsuwet'en)","Number","v_CA16_638","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Babine (Wetsuwet'en)"
"616","v_CA16_642","Male","Babine (Wetsuwet'en)","Number","v_CA16_639","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Babine (Wetsuwet'en)"
"617","v_CA16_643","Female","Babine (Wetsuwet'en)","Number","v_CA16_640","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Babine (Wetsuwet'en)"
"618","v_CA16_644","Total","Beaver","Number","v_CA16_638","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Beaver"
"619","v_CA16_645","Male","Beaver","Number","v_CA16_639","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Beaver"
"620","v_CA16_646","Female","Beaver","Number","v_CA16_640","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Beaver"
"621","v_CA16_647","Total","Carrier","Number","v_CA16_638","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Carrier"
"622","v_CA16_648","Male","Carrier","Number","v_CA16_639","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Carrier"
"623","v_CA16_649","Female","Carrier","Number","v_CA16_640","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Carrier"
"624","v_CA16_650","Total","Chilcotin","Number","v_CA16_638","Additive","CA 2016 Census; 100% data; Language; Total - Mother tongue for the total population excluding institutional residents - 100% data; Single responses; Non-official languages; Aboriginal languages; Athabaskan languages; Northern Athabaskan languages; Chilcotin"
