,vector,type,label,units,parent_vector,aggregation,details
729,v_CA1996_623,Total,"Yugoslav, n.i.e. - Multiple responses",Number,v_CA1996_482,Additive,"Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Yugoslav, n.i.e. - Multiple responses"
730,v_CA1996_626,Total,Black - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Black - Multiple responses
731,v_CA1996_629,Total,Welsh - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Welsh - Multiple responses
732,v_CA1996_632,Total,Pakistani - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Pakistani - Multiple responses
733,v_CA1996_635,Total,"South Asian, n.i.e. - Multiple responses",Number,v_CA1996_482,Additive,"Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; South Asian, n.i.e. - Multiple responses"
734,v_CA1996_638,Total,Armenian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Armenian - Multiple responses
735,v_CA1996_641,Total,Czech - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Czech - Multiple responses
736,v_CA1996_644,Total,Egyptian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Egyptian - Multiple responses
737,v_CA1996_647,Total,Chilean - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Chilean - Multiple responses
738,v_CA1996_650,Total,Swiss - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Swiss - Multiple responses
739,v_CA1996_653,Total,Trinidadian/Tobagonian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Trinidadian/Tobagonian - Multiple responses
740,v_CA1996_656,Total,Guyanese - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Guyanese - Multiple responses
741,v_CA1996_659,Total,American - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; American - Multiple responses
742,v_CA1996_662,Total,"Latin/Central/South American, n.i.e. - Multiple responses",Number,v_CA1996_482,Additive,"Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Latin/Central/South American, n.i.e. - Multiple responses"
743,v_CA1996_665,Total,Slovak - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Slovak - Multiple responses
744,v_CA1996_668,Total,Salvadorean - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Salvadorean - Multiple responses
745,v_CA1996_671,Total,Macedonian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Macedonian - Multiple responses
746,v_CA1996_674,Total,Acadian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Acadian - Multiple responses
747,v_CA1996_677,Total,Tamil - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Tamil - Multiple responses
748,v_CA1996_680,Total,Cambodian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Cambodian - Multiple responses
749,v_CA1996_683,Total,Slovenian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Slovenian - Multiple responses
750,v_CA1996_686,Total,Maltese - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Maltese - Multiple responses
751,v_CA1996_689,Total,Laotian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Laotian - Multiple responses
752,v_CA1996_692,Total,Ethiopian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Ethiopian - Multiple responses
753,v_CA1996_695,Total,Ghanaian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Ghanaian - Multiple responses
754,v_CA1996_698,Total,Lithuanian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Lithuanian - Multiple responses
755,v_CA1996_701,Total,Afghan - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Afghan - Multiple responses
756,v_CA1996_704,Total,Icelandic - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Icelandic - Multiple responses
757,v_CA1996_707,Total,Estonian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Estonian - Multiple responses
758,v_CA1996_710,Total,Turk - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Turk - Multiple responses
759,v_CA1996_713,Total,Latvian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Latvian - Multiple responses
760,v_CA1996_716,Total,Barbadian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Barbadian - Multiple responses
761,v_CA1996_719,Total,Syrian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Syrian - Multiple responses
762,v_CA1996_722,Total,Czechoslovakian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Czechoslovakian - Multiple responses
763,v_CA1996_725,Total,Mexican - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Mexican - Multiple responses
764,v_CA1996_728,Total,Peruvian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Peruvian - Multiple responses
765,v_CA1996_731,Total,Moroccan - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Moroccan - Multiple responses
766,v_CA1996_734,Total,Iraqi - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Iraqi - Multiple responses
767,v_CA1996_737,Total,Bosnian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Bosnian - Multiple responses
768,v_CA1996_740,Total,Palestinian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Palestinian - Multiple responses
769,v_CA1996_743,Total,"Scandinavian, n.i.e. - Multiple responses",Number,v_CA1996_482,Additive,"Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Scandinavian, n.i.e. - Multiple responses"
770,v_CA1996_746,Total,"Caribbean, n.i.e. - Multiple responses",Number,v_CA1996_482,Additive,"Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Caribbean, n.i.e. - Multiple responses"
771,v_CA1996_749,Total,"European, n.i.e. - Multiple responses",Number,v_CA1996_482,Additive,"Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; European, n.i.e. - Multiple responses"
772,v_CA1996_752,Total,Bulgarian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Bulgarian - Multiple responses
773,v_CA1996_755,Total,Guatemalan - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Guatemalan - Multiple responses
774,v_CA1996_758,Total,Bangladeshi - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Bangladeshi - Multiple responses
775,v_CA1996_761,Total,Taiwanese - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Taiwanese - Multiple responses
776,v_CA1996_764,Total,Colombian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Colombian - Multiple responses
777,v_CA1996_767,Total,Eritrean - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Eritrean - Multiple responses
778,v_CA1996_770,Total,Fijian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Fijian - Multiple responses
779,v_CA1996_773,Total,Ecuadorian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Ecuadorian - Multiple responses
780,v_CA1996_776,Total,Algerian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Algerian - Multiple responses
781,v_CA1996_779,Total,Nigerian - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Nigerian - Multiple responses
782,v_CA1996_782,Total,Hispanic - Multiple responses,Number,v_CA1996_482,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total population - Multiple responses; Hispanic - Multiple responses
783,v_CA1996_783,Total,Total - Total population by visible minority population,Number,NA,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total - Total population by visible minority population
784,v_CA1996_784,Total,Total visible minority population,Number,v_CA1996_783,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total - Total population by visible minority population; Total visible minority population
785,v_CA1996_785,Total,Black,Number,v_CA1996_784,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total - Total population by visible minority population; Total visible minority population; Black
786,v_CA1996_786,Total,South Asian,Number,v_CA1996_784,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total - Total population by visible minority population; Total visible minority population; South Asian
787,v_CA1996_787,Total,Chinese,Number,v_CA1996_784,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total - Total population by visible minority population; Total visible minority population; Chinese
788,v_CA1996_788,Total,Korean,Number,v_CA1996_784,Additive,Canada Census 1996; 20% sample data; Origin/Minority; Total - Total population by visible minority population; Total visible minority population; Korean
