"","vector","type","label","units","parent_vector","aggregation","details"
"858","v_CA11F_858","Male","Spanish","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Spanish"
"859","v_CA11F_859","Female","Spanish","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Spanish"
"860","v_CA11F_860","Total","Swahili","Number","v_CA11F_632","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Swahili"
"861","v_CA11F_861","Male","Swahili","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Swahili"
"862","v_CA11F_862","Female","Swahili","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Swahili"
"863","v_CA11F_863","Total","Swedish","Number","v_CA11F_632","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Swedish"
"864","v_CA11F_864","Male","Swedish","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Swedish"
"865","v_CA11F_865","Female","Swedish","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Swedish"
"866","v_CA11F_866","Total","Tagalog (Pilipino, Filipino)","Number","v_CA11F_632","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tagalog (Pilipino, Filipino)"
"867","v_CA11F_867","Male","Tagalog (Pilipino, Filipino)","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tagalog (Pilipino, Filipino)"
"868","v_CA11F_868","Female","Tagalog (Pilipino, Filipino)","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tagalog (Pilipino, Filipino)"
"869","v_CA11F_869","Total","Taiwanese","Number","v_CA11F_632","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Taiwanese"
"870","v_CA11F_870","Male","Taiwanese","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Taiwanese"
"871","v_CA11F_871","Female","Taiwanese","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Taiwanese"
"872","v_CA11F_872","Total","Tamil","Number","v_CA11F_632","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tamil"
"873","v_CA11F_873","Male","Tamil","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tamil"
"874","v_CA11F_874","Female","Tamil","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tamil"
"875","v_CA11F_875","Total","Telugu","Number","v_CA11F_632","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Telugu"
"876","v_CA11F_876","Male","Telugu","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Telugu"
"877","v_CA11F_877","Female","Telugu","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Telugu"
"878","v_CA11F_878","Total","Thai","Number","v_CA11F_632","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Thai"
"879","v_CA11F_879","Male","Thai","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Thai"
"880","v_CA11F_880","Female","Thai","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Thai"
"881","v_CA11F_881","Total","Tibetan languages","Number","v_CA11F_632","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tibetan languages"
"882","v_CA11F_882","Male","Tibetan languages","Number","v_CA11F_633","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tibetan languages"
"883","v_CA11F_883","Female","Tibetan languages","Number","v_CA11F_634","Additive","CA 2011 Census; Language; Language at Home; Detailed language spoken most often at home - Total population excluding institutional residents; Single responses; Non-official languages; Selected non-Aboriginal languages; Tibetan languages"
