"","vector","type","label","units","parent_vector","aggregation","details"
"630","v_CA06_2150","Total","Iraq","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Iraq"
"631","v_CA06_2151","Total","Jamaica","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Jamaica"
"632","v_CA06_2152","Total","Bulgaria","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Bulgaria"
"633","v_CA06_2153","Total","Germany","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Germany"
"634","v_CA06_2154","Total","Hong Kong, Special Administrative Region","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Hong Kong, Special Administrative Region"
"635","v_CA06_2155","Total","Nigeria","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Nigeria"
"636","v_CA06_2156","Total","Guyana","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Guyana"
"637","v_CA06_2157","Total","Congo, Democratic Republic of the","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Congo, Democratic Republic of the"
"638","v_CA06_2158","Total","Egypt","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Egypt"
"639","v_CA06_2159","Total","Ethiopia","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Ethiopia"
"640","v_CA06_2160","Total","South Africa, Republic of","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; South Africa, Republic of"
"641","v_CA06_2161","Total","Poland","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Poland"
"642","v_CA06_2162","Total","Sudan","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Sudan"
"643","v_CA06_2163","Total","Argentina","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Argentina"
"644","v_CA06_2164","Total","Japan","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Japan"
"645","v_CA06_2165","Total","Albania","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Albania"
"646","v_CA06_2166","Total","Peru","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Peru"
"647","v_CA06_2167","Total","Brazil","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Brazil"
"648","v_CA06_2168","Total","Israel","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Israel"
"649","v_CA06_2169","Total","Serbia and Montenegro","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Serbia and Montenegro"
"650","v_CA06_2170","Total","Syria","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Syria"
"651","v_CA06_2171","Total","Saudi Arabia","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; Saudi Arabia"
"652","v_CA06_2172","Total","All other places of birth","Number","v_CA06_2126","Additive","Census 2006; 20% data; Citizenship and Immigration; Total recent immigrants by selected places of birth; All other places of birth"
"653","v_CA06_564","Total","Total population by Aboriginal and non-Aboriginal identity population","Number",NA,"Additive","Census 2006; 20% data; Aboriginal; Total population by Aboriginal and non-Aboriginal identity population"
"654","v_CA06_565","Total","Total Aboriginal identity population","Number","v_CA06_564","Additive","Census 2006; 20% data; Aboriginal; Total population by Aboriginal and non-Aboriginal identity population; Total Aboriginal identity population"
"655","v_CA06_566","Total","North American Indian single response","Number","v_CA06_565","Additive","Census 2006; 20% data; Aboriginal; Total population by Aboriginal and non-Aboriginal identity population; Total Aboriginal identity population; North American Indian single response"
"656","v_CA06_567","Total","Métis single response","Number","v_CA06_565","Additive","Census 2006; 20% data; Aboriginal; Total population by Aboriginal and non-Aboriginal identity population; Total Aboriginal identity population; Métis single response"
"657","v_CA06_568","Total","Inuit single response","Number","v_CA06_565","Additive","Census 2006; 20% data; Aboriginal; Total population by Aboriginal and non-Aboriginal identity population; Total Aboriginal identity population; Inuit single response"
"658","v_CA06_569","Total","Multiple Aboriginal identity responses","Number","v_CA06_565","Additive","Census 2006; 20% data; Aboriginal; Total population by Aboriginal and non-Aboriginal identity population; Total Aboriginal identity population; Multiple Aboriginal identity responses"
"659","v_CA06_570","Total","Aboriginal responses not included elsewhere","Number","v_CA06_565","Additive","Census 2006; 20% data; Aboriginal; Total population by Aboriginal and non-Aboriginal identity population; Total Aboriginal identity population; Aboriginal responses not included elsewhere"
"660","v_CA06_571","Total","Non-Aboriginal identity population","Number","v_CA06_564","Additive","Census 2006; 20% data; Aboriginal; Total population by Aboriginal and non-Aboriginal identity population; Non-Aboriginal identity population"
"661","v_CA06_572","Total","Total population by Registered Indian status","Number",NA,"Additive","Census 2006; 20% data; Aboriginal; Total population by Registered Indian status"
"662","v_CA06_573","Total","Registered Indian","Number","v_CA06_572","Additive","Census 2006; 20% data; Aboriginal; Total population by Registered Indian status; Registered Indian"
"663","v_CA06_574","Total","Not a Registered Indian","Number","v_CA06_572","Additive","Census 2006; 20% data; Aboriginal; Total population by Registered Indian status; Not a Registered Indian"
"664","v_CA06_575","Total","Total population 15 years and over by labour force activity","Number",NA,"Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity"
"665","v_CA06_599","Male","Total population 15 years and over by labour force activity","Number",NA,"Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity"
"666","v_CA06_623","Female","Total population 15 years and over by labour force activity","Number",NA,"Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity"
"667","v_CA06_576","Total","In the labour force","Number","v_CA06_575","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force"
"668","v_CA06_600","Male","In the labour force","Number","v_CA06_599","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force"
"669","v_CA06_624","Female","In the labour force","Number","v_CA06_623","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force"
"670","v_CA06_577","Total","Employed","Number","v_CA06_576","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force; Employed"
"671","v_CA06_601","Male","Employed","Number","v_CA06_600","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force; Employed"
"672","v_CA06_625","Female","Employed","Number","v_CA06_624","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force; Employed"
"673","v_CA06_578","Total","Unemployed","Number","v_CA06_576","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force; Unemployed"
"674","v_CA06_602","Male","Unemployed","Number","v_CA06_600","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force; Unemployed"
"675","v_CA06_626","Female","Unemployed","Number","v_CA06_624","Additive","Census 2006; 20% data; Labour Force Activity; Population 15 years and over by labour force activity; Total population 15 years and over by labour force activity; In the labour force; Unemployed"
